,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
226,696031.0,Simple y PrÃ¡ctico a 2 cuadras de Polanco,3531879,Gonzalo & Sandra,Unknown,Miguel Hidalgo,19.44226,-99.18406,Entire home/apt,1217.0,30.0,145.0,05/04/2021,1.26,3.0,364.0,0.0
227,696037.0,"3 Bedrooms, 2 blocks from Polanco - ALL RENOVATED!",3531879,Gonzalo & Sandra,Unknown,Miguel Hidalgo,19.4418,-99.18402,Entire home/apt,1420.0,24.0,37.0,31/12/2021,0.32,3.0,301.0,2.0
228,2033931.0,INTIMATE & COMPLETE STUDIO IN ANZURES,7838265,Ernesto,Unknown,Miguel Hidalgo,19.42887,-99.17651,Entire home/apt,810.0,5.0,18.0,12/06/2022,0.24,11.0,44.0,14.0
229,712611.0,New Home sweet Home Roma/Condesa,3648353,Eduardo,Unknown,CuauhtÃ©moc,19.41046,-99.16409,Entire home/apt,909.0,3.0,170.0,02/11/2020,1.48,1.0,13.0,0.0
231,728372.0,Casa Indigo in the Center DF groups until 29 Pers,3777702,Abraham,Unknown,CuauhtÃ©moc,19.44222,-99.14461,Entire home/apt,2827.0,1.0,115.0,09/05/2022,0.98,6.0,250.0,10.0
233,2056514.0,Acogedor departamento en CoyoacÃ¡n,10531228,Maria,Unknown,CoyoacÃ¡n,19.35711,-99.16049,Entire home/apt,750.0,2.0,45.0,05/03/2022,0.54,3.0,283.0,11.0
234,2942919.0,Studio Downtown Historic Coyoacan,14993631,Lucrecia,Unknown,CoyoacÃ¡n,19.34682,-99.16616,Entire home/apt,550.0,3.0,67.0,18/02/2021,1.27,1.0,326.0,0.0
235,729898.0,HEART OF CONDESA  ART DECO BUILDING,1288063,Francisco,Unknown,CuauhtÃ©moc,19.41226,-99.16594,Entire home/apt,1393.0,1.0,338.0,27/02/2022,2.92,2.0,114.0,45.0
238,741557.0,Business Suite ORANGE near Reforma,3850198,Hermann,Unknown,CuauhtÃ©moc,19.43059,-99.17073,Entire home/apt,1111.0,2.0,6.0,21/12/2017,0.05,10.0,363.0,0.0
239,2943836.0,PRECIOSO APARTAMENTO DE 70 M2,13709233,Clemente,Unknown,Benito JuÃ¡rez,19.36295,-99.15335,Entire home/apt,811.0,3.0,54.0,02/03/2020,0.56,2.0,79.0,0.0
240,3242026.0,Apartment for your Pleasure or Business Trip (A),12682760,Isaul,Unknown,Miguel Hidalgo,19.45688,-99.21323,Entire home/apt,798.0,7.0,67.0,03/01/2022,0.96,2.0,49.0,4.0
241,2984619.0,1 bedroom apaprtment hotel style service,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.43661,-99.20527,Entire home/apt,1313.0,2.0,68.0,19/12/2021,0.69,27.0,151.0,3.0
243,3293072.0,Amazing Loft @ Iconic Building R27,16636749,Ximena,Unknown,CuauhtÃ©moc,19.43488,-99.15107,Entire home/apt,2019.0,3.0,112.0,06/06/2022,1.23,4.0,327.0,6.0
245,773150.0,LOVELY LITTLE HOUSE COYOACAN,4079778,Rosa Maria,Unknown,CoyoacÃ¡n,19.34419,-99.16083,Entire home/apt,913.0,3.0,12.0,19/11/2018,0.11,3.0,323.0,0.0
246,2984948.0,Departamento de Lujo en Polanco,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.42962,-99.20321,Entire home/apt,1298.0,2.0,30.0,20/05/2022,0.32,27.0,163.0,4.0
247,2985126.0,Departamento Bosque de Duraznos,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.40522,-99.24098,Entire home/apt,913.0,2.0,23.0,03/05/2022,0.25,27.0,365.0,7.0
248,3293497.0,"Cozzy Studio In Condesa, Mexico DF",16639078,Veronica,Unknown,CuauhtÃ©moc,19.4061,-99.16957,Entire home/apt,848.0,3.0,74.0,02/04/2021,0.85,1.0,175.0,0.0
249,2986194.0,luxury apartment in Palmas,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.42512,-99.22595,Entire home/apt,1541.0,2.0,25.0,04/06/2022,0.25,27.0,162.0,3.0
251,3293655.0,Apartment in the Historic District,12389380,Olivia,Unknown,CuauhtÃ©moc,19.43815,-99.13644,Entire home/apt,2827.0,3.0,37.0,05/06/2022,0.39,7.0,348.0,9.0
253,2987766.0,apartamento de lujo en Palmas,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.42485,-99.22614,Entire home/apt,1257.0,2.0,28.0,02/03/2020,0.3,27.0,124.0,0.0
254,3332515.0,Comfortable apartment in La Condesa,198640,Luis,Unknown,CuauhtÃ©moc,19.41023,-99.17655,Entire home/apt,734.0,1.0,170.0,22/03/2022,1.74,1.0,175.0,6.0
255,2993993.0,Luxury apartment in Bosques,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.4017,-99.25329,Entire home/apt,1805.0,2.0,55.0,11/07/2021,0.56,27.0,114.0,1.0
257,3386326.0,Gorgeous 2 BR furnished loft,5286231,Armando,Unknown,Benito JuÃ¡rez,19.39294,-99.17416,Entire home/apt,1199.0,2.0,37.0,29/08/2021,0.62,1.0,246.0,6.0
258,822005.0,AMAZING LOFT in the heart of CDMX,4316391,Alejandro,Unknown,Miguel Hidalgo,19.40243,-99.17828,Entire home/apt,1457.0,4.0,50.0,09/11/2021,0.46,1.0,314.0,2.0
259,3013008.0,Your Home in Mexico City,15200931,Elton Jean,Unknown,Miguel Hidalgo,19.44336,-99.20072,Entire home/apt,1229.0,2.0,118.0,08/06/2022,1.2,3.0,353.0,29.0
260,3424613.0,"non shared Apt. 2 BR, 1 BTH, Tabachin 598 ft2",17224984,Jorge,Unknown,Miguel Hidalgo,19.4504,-99.18019,Entire home/apt,747.0,2.0,46.0,21/11/2021,0.54,1.0,257.0,1.0
261,3033293.0,#Incredible location & cozy home!!!,15451517,Casa De Mi Morenita,Unknown,CuauhtÃ©moc,19.42198,-99.15906,Entire home/apt,1514.0,2.0,106.0,06/03/2022,1.09,1.0,312.0,8.0
262,824016.0,Suite 5 - Suites Condesa Mexico,4326326,Rodrigo,Unknown,CuauhtÃ©moc,19.40915,-99.17321,Entire home/apt,900.0,30.0,46.0,07/11/2019,0.43,6.0,294.0,0.0
263,3458354.0,APARTMENT NEAR SANTA FE MEXICO CITY,17429596,Paola,Unknown,Cuajimalpa de Morelos,19.36905,-99.29672,Entire home/apt,1190.0,2.0,8.0,03/09/2017,0.08,2.0,297.0,0.0
264,4421504.0,Great Walking-distance Neighborhood,22931264,Chio & Alejandro,Unknown,CuauhtÃ©moc,19.41624,-99.15748,Entire home/apt,1780.0,2.0,163.0,27/05/2022,2.16,6.0,151.0,34.0
265,3049887.0,Luxury Studio Apartment Palmas,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.42503,-99.22601,Entire home/apt,892.0,2.0,36.0,29/05/2022,0.43,27.0,151.0,5.0
266,3467163.0,Short-Term Room w/airport shuttle,17468617,Rafael,Unknown,CoyoacÃ¡n,19.33739,-99.12417,Entire home/apt,939.0,7.0,1.0,02/12/2015,0.01,6.0,347.0,0.0
267,3057573.0,Beautiful restored 40s apartment in Polancoâ¥,4455952,Maria Jose,Unknown,Miguel Hidalgo,19.42993,-99.19266,Entire home/apt,1431.0,2.0,198.0,12/06/2022,2.07,5.0,71.0,39.0
271,3105424.0,In the heart of Polanco,12215962,ValentÃ­n,Unknown,Miguel Hidalgo,19.43242,-99.19045,Entire home/apt,2500.0,14.0,13.0,02/01/2021,0.14,2.0,325.0,0.0
272,3479520.0,Comfortable room with dinning room,17527001,Andrea,Unknown,CoyoacÃ¡n,19.35284,-99.1635,Entire home/apt,590.0,4.0,10.0,18/02/2022,0.1,5.0,197.0,1.0
273,3148012.0,beatiful two bedroom apartment,15981957,Carlos,Unknown,CuauhtÃ©moc,19.41121,-99.15957,Entire home/apt,1817.0,3.0,148.0,05/06/2022,1.52,2.0,199.0,24.0
274,4439986.0,Lovely sunny flat,18972381,Ignacio,Unknown,Miguel Hidalgo,19.41304,-99.18398,Entire home/apt,1800.0,10.0,11.0,18/05/2022,0.12,1.0,44.0,3.0
276,3157656.0,"CENTER, SPACIOUS  SECURE, Tours 306",2872228,Bruce,Unknown,CuauhtÃ©moc,19.43432,-99.14581,Entire home/apt,1402.0,3.0,40.0,07/06/2022,0.44,10.0,203.0,4.0
278,3176573.0,Departamento en Polanco 3 recamaras,5726338,Nadia,Unknown,Miguel Hidalgo,19.43716,-99.20436,Entire home/apt,2341.0,7.0,0.0,No_reviews,0.0,1.0,85.0,0.0
279,3183133.0,Studio con servicios incluidos,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.40303,-99.24273,Entire home/apt,933.0,2.0,35.0,18/12/2021,0.43,27.0,144.0,2.0
280,4457362.0,Mexico Vacation Rental Property,17468617,Rafael,Unknown,CoyoacÃ¡n,19.33598,-99.1238,Entire home/apt,2438.0,5.0,14.0,17/04/2022,0.16,6.0,337.0,5.0
281,3561395.0,Nice spacious apartment in Condesa,15943778,Yvonne,Unknown,CuauhtÃ©moc,19.40623,-99.17141,Entire home/apt,1212.0,21.0,16.0,07/06/2022,0.17,2.0,158.0,6.0
283,3577110.0,Penthouse with terrace in Colonia Roma by Condesa,18015070,Maria Del Pilar,Unknown,CuauhtÃ©moc,19.41232,-99.16073,Entire home/apt,989.0,4.0,157.0,13/07/2021,1.63,7.0,48.0,2.0
284,4474437.0,Flat in the heart of La Condesa,84013745,Isabella,Unknown,CuauhtÃ©moc,19.41035,-99.17145,Entire home/apt,2101.0,2.0,0.0,No_reviews,0.0,1.0,112.0,0.0
286,5304932.0,â¡ 50% Off Home Office Private Apt. Up to 100 mbps!,5755202,Andres,Unknown,Venustiano Carranza,19.41731,-99.1196,Entire home/apt,1055.0,2.0,112.0,17/04/2022,1.27,44.0,75.0,4.0
287,3595167.0,Independent stay near Independence Angel - Reforma,18112590,Carlos,Unknown,CuauhtÃ©moc,19.43211,-99.16912,Entire home/apt,710.0,1.0,235.0,10/06/2022,3.76,1.0,365.0,16.0
288,4475004.0,Loft en un hermoso edificio histÃ³rico recuperado,10085542,Hernan,Unknown,CuauhtÃ©moc,19.43131,-99.15203,Entire home/apt,1553.0,2.0,1.0,29/05/2022,1.0,1.0,362.0,1.0
289,3602334.0,ONE ROOM LOFT AT LOMAS DE CHAPULTEPEC,18149939,Charyl,Unknown,Miguel Hidalgo,19.43293,-99.21078,Entire home/apt,750.0,7.0,33.0,18/03/2022,0.37,2.0,263.0,4.0
290,4489287.0,Beautiful TÃ­pical Mexican House with roof garden,23287902,Finis Y Rosi,Unknown,Benito JuÃ¡rez,19.37819,-99.16773,Entire home/apt,1217.0,3.0,13.0,09/04/2022,0.21,1.0,84.0,5.0
292,3606513.0,Penthouse bohemio en el corazÃ³n de la ciudad,7322043,Yves,Unknown,CuauhtÃ©moc,19.43315,-99.163,Entire home/apt,1705.0,2.0,0.0,No_reviews,0.0,1.0,362.0,0.0
295,5361263.0,Modern/Secure Beautiful 2 Bed apartment in Polanco,11345577,Marlene,Unknown,Miguel Hidalgo,19.43801,-99.19121,Entire home/apt,1010.0,3.0,27.0,04/01/2020,0.31,1.0,171.0,0.0
296,5371323.0,Beautyfull house in Condesa,27843425,Juliana,Unknown,CuauhtÃ©moc,19.40802,-99.17856,Entire home/apt,1595.0,3.0,187.0,24/05/2022,2.11,1.0,211.0,23.0
297,4492814.0,"EASY ACCES, GREAT SPACES AND 2 BIKES FOR FREE!",20629876,Andrea,Unknown,Miguel Hidalgo,19.42489,-99.17724,Entire home/apt,1623.0,3.0,21.0,01/12/2019,0.26,2.0,324.0,0.0
298,3635953.0,Nice Loft in the heart of Polanco,18334496,Nando,Unknown,Miguel Hidalgo,19.43215,-99.18851,Entire home/apt,1620.0,1.0,548.0,17/06/2022,5.7,4.0,76.0,62.0
300,5374691.0,COYOACAN cerca Convento Churubusco,18149939,Charyl,Unknown,CoyoacÃ¡n,19.35649,-99.15069,Entire home/apt,650.0,30.0,0.0,No_reviews,0.0,2.0,363.0,0.0
302,5381625.0,"WTC Napoles, ideal Business Trip",27896130,Beatriz,Unknown,Benito JuÃ¡rez,19.39507,-99.17451,Entire home/apt,2312.0,3.0,13.0,29/03/2022,0.15,1.0,172.0,2.0
303,4509559.0,Casita en CoyoacÃ¡n,19927450,Luz,Unknown,CoyoacÃ¡n,19.35362,-99.1477,Entire home/apt,1067.0,1.0,262.0,05/06/2022,3.46,7.0,325.0,38.0
306,5387427.0,Nice Studio in Condesa,1497087,Penelope,Unknown,CuauhtÃ©moc,19.41243,-99.17499,Entire home/apt,606.0,1.0,204.0,04/06/2022,2.37,9.0,314.0,17.0
310,3688757.0,Very cool apartment with terrace in Roma Norte,16700013,Lisi Y Luis Manuel,Unknown,CuauhtÃ©moc,19.41441,-99.16323,Entire home/apt,2120.0,4.0,305.0,18/06/2022,3.24,1.0,192.0,41.0
312,5423456.0,White Loft,28129417,Norman,Unknown,Miguel Hidalgo,19.39811,-99.1822,Entire home/apt,913.0,2.0,62.0,31/05/2022,0.7,1.0,279.0,10.0
315,5447370.0,Hermosa casita en la Colonia Roma,23218225,Janet,Unknown,CuauhtÃ©moc,19.41741,-99.16523,Entire home/apt,1459.0,1.0,107.0,14/06/2022,1.27,2.0,254.0,10.0
316,4565401.0,Industrial Inspired Rustic Loft Apartment,899360,Julian,Unknown,CuauhtÃ©moc,19.4106,-99.17732,Entire home/apt,5028.0,5.0,140.0,11/04/2020,1.53,6.0,171.0,0.0
319,5488293.0,COZY LOFT STUDIO-APARTMENT C7,1886913,Distrito Condesa,Unknown,CuauhtÃ©moc,19.40735,-99.17363,Entire home/apt,1600.0,1.0,23.0,26/03/2022,0.28,10.0,353.0,5.0
320,5497778.0,Sunny spacious apartment in the heart of Condesa,1346376,Alejandra,Unknown,CuauhtÃ©moc,19.4096,-99.16946,Entire home/apt,2161.0,3.0,247.0,10/06/2022,2.79,1.0,29.0,51.0
321,3835975.0,BR4B2.5BED6Spacious&Comfortable TownHouseRomaNorte,19712702,Sary,Unknown,CuauhtÃ©moc,19.4202,-99.16906,Entire home/apt,3641.0,5.0,145.0,05/03/2022,1.83,1.0,54.0,9.0
322,5512602.0,"GREAT VIEW, GREAT APARTMENT!",25611508,Ivonne Y JosÃ© Luis,Unknown,CuauhtÃ©moc,19.42374,-99.1763,Entire home/apt,1623.0,2.0,132.0,28/05/2022,1.5,1.0,336.0,10.0
323,4581152.0,apartment in Bosques,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.4053,-99.24144,Entire home/apt,747.0,2.0,82.0,04/06/2022,0.93,27.0,354.0,37.0
325,4604049.0,Mira pasar la ciudad en este encantador loft lleno de plantas y libros,7756728,Daniel,Unknown,CuauhtÃ©moc,19.42663,-99.1608,Entire home/apt,1930.0,1.0,233.0,09/05/2022,3.6,1.0,271.0,56.0
326,4604145.0,Suite 3 - Suites Condesa Mexico,4326326,Rodrigo,Unknown,CuauhtÃ©moc,19.40904,-99.17327,Entire home/apt,800.0,179.0,20.0,07/01/2019,0.24,6.0,364.0,0.0
327,5532624.0,1960s-Style Loft with a Lap Pool in an Art Deco Neighborhood,16636749,Ximena,Unknown,CuauhtÃ©moc,19.43386,-99.15124,Entire home/apt,2322.0,3.0,146.0,16/06/2022,1.69,4.0,312.0,34.0
329,5558275.0,Bonito departamento en la Condesa,28814855,Silvio,Unknown,CuauhtÃ©moc,19.41694,-99.17877,Entire home/apt,1414.0,1.0,112.0,29/05/2022,1.29,3.0,344.0,16.0
330,3843651.0,Santa Fe luxury apartment @ Distrito Capital Hotel,19464589,MarÃ­a & JosÃ©,Unknown,Cuajimalpa de Morelos,19.35984,-99.27943,Entire home/apt,2255.0,2.0,94.0,17/06/2022,1.04,4.0,362.0,4.0
331,5562688.0,Neat space/urban view/best located.,28840897,Pablo,Unknown,CuauhtÃ©moc,19.40943,-99.16665,Entire home/apt,1527.0,14.0,214.0,29/05/2022,2.42,4.0,279.0,10.0
333,4631054.0,Historic Mansion - Modern Quirky Duplex,3285196,Juan Carlos,Unknown,CuauhtÃ©moc,19.43345,-99.13832,Entire home/apt,1281.0,1.0,243.0,15/06/2022,2.65,7.0,315.0,27.0
335,5577935.0,Beautiful 2BD AP Polanco's heart.,6398178,Jose A.,Unknown,Miguel Hidalgo,19.42955,-99.19527,Entire home/apt,1257.0,5.0,93.0,12/04/2020,1.07,1.0,107.0,0.0
337,3849434.0,"15th floor apartment Roma Norte, Mexico City",10731286,Larren,Unknown,CuauhtÃ©moc,19.42044,-99.16682,Entire home/apt,1241.0,2.0,348.0,06/06/2022,5.52,2.0,314.0,50.0
338,4637821.0,HOUSE IN XOCHIMILCOÂ´S CHANNEL,15318964,Miguel,Unknown,Xochimilco,19.26008,-99.09778,Entire home/apt,2500.0,2.0,9.0,02/11/2019,0.1,1.0,365.0,0.0
341,5580404.0,(7)Full Apartment in Colonia Roma close to Condesa,18015070,Maria Del Pilar,Unknown,CuauhtÃ©moc,19.41456,-99.16145,Entire home/apt,909.0,4.0,201.0,05/06/2022,2.28,7.0,79.0,25.0
344,5593671.0,great location in condesa trendy for home officce,29003246,Alfredo,Unknown,CuauhtÃ©moc,19.40777,-99.1778,Entire home/apt,897.0,2.0,286.0,18/06/2022,3.23,1.0,170.0,55.0
347,3876420.0,Comfortable Room in Excellent Location.,20030198,Ricardo,Unknown,Benito JuÃ¡rez,19.39052,-99.15944,Entire home/apt,476.0,3.0,72.0,17/04/2022,0.78,10.0,346.0,23.0
349,4709767.0,NIce & cozy apt in La Roma /wifi 180 mbps,23437891,Marco,Unknown,CuauhtÃ©moc,19.4042,-99.16285,Entire home/apt,1477.0,5.0,117.0,10/06/2022,1.28,1.0,251.0,19.0
350,5606567.0,Excellent Furnished  Suite,2281290,Suites,Unknown,CuauhtÃ©moc,19.42517,-99.16041,Entire home/apt,799.0,2.0,55.0,22/03/2022,0.64,46.0,360.0,6.0
352,3881748.0,Cute apartment by WTC,17843455,Maya,Unknown,Benito JuÃ¡rez,19.39664,-99.17516,Entire home/apt,873.0,3.0,95.0,11/06/2022,1.34,3.0,56.0,8.0
354,5660783.0,"Cozy apart. in heart of City, Zona Rosa",9657758,Cory And Harold,Unknown,CuauhtÃ©moc,19.4276,-99.16541,Entire home/apt,1070.0,3.0,58.0,17/06/2022,0.69,1.0,311.0,25.0
356,5672914.0,Great place to be in Roma/Condesa area!,29411828,Paco,Unknown,CuauhtÃ©moc,19.41031,-99.16344,Entire home/apt,1151.0,3.0,236.0,16/01/2022,2.73,2.0,281.0,9.0
358,4725334.0,Beautiful apartment in Condesa,6426042,Fabiola,Unknown,CuauhtÃ©moc,19.41708,-99.1769,Entire home/apt,1615.0,1.0,204.0,07/06/2022,2.25,1.0,120.0,26.0
359,4776914.0,Beautiful house at Coyoacan center,17527001,Andrea,Unknown,CoyoacÃ¡n,19.35028,-99.17637,Entire home/apt,950.0,4.0,65.0,28/08/2020,0.71,5.0,157.0,0.0
360,3898193.0,Colonial Terrace,12389380,Olivia,Unknown,CuauhtÃ©moc,19.43815,-99.13644,Entire home/apt,1414.0,3.0,31.0,09/06/2022,0.33,7.0,344.0,5.0
361,4801896.0,"Roma/Condesa, Apt 2 habitaciones",20440301,Hugo,Unknown,CuauhtÃ©moc,19.41808,-99.1721,Entire home/apt,2256.0,1.0,382.0,24/05/2022,4.2,3.0,353.0,9.0
362,5673032.0,The Glass house. Mexico City South.,29414429,Jerry,Unknown,Ãlvaro ObregÃ³n,19.34293,-99.18583,Entire home/apt,4563.0,7.0,11.0,24/08/2018,0.13,1.0,363.0,0.0
363,3904158.0,Entire Apartment in Colonia Centro,6790709,Scott,Unknown,CuauhtÃ©moc,19.42906,-99.14615,Entire home/apt,747.0,3.0,81.0,10/03/2022,0.88,1.0,360.0,9.0
364,5703751.0,"Sunny & comfy flat at Roma, Mexico city",29482126,Lore & Pablo,Unknown,CuauhtÃ©moc,19.40383,-99.16007,Entire home/apt,960.0,20.0,54.0,14/01/2020,0.64,1.0,150.0,0.0
366,3916192.0,Pretty Pretty Pretty Apt Indoor-Outdoor Space in La Roma,6522855,Salvador,Unknown,CuauhtÃ©moc,19.420214,-99.169487,Entire home/apt,2507.0,1.0,372.0,12/06/2022,3.91,5.0,294.0,37.0
367,4814757.0,Colonial Terrace Double,12389380,Olivia,Unknown,CuauhtÃ©moc,19.43815,-99.13644,Entire home/apt,3000.0,3.0,39.0,15/04/2022,0.45,7.0,344.0,2.0
368,4823418.0,Viva la Vida in a Sunny Modern Apartment in New Polanco,5085423,Eduardo,Unknown,Miguel Hidalgo,19.44357,-99.20401,Entire home/apt,2391.0,2.0,37.0,22/03/2022,0.47,3.0,44.0,2.0
369,5706972.0,"CITY CENTER LUXURY  QUIET 3 BR, TOURS 1126",2872228,Bruce,Unknown,CuauhtÃ©moc,19.43432,-99.14581,Entire home/apt,1624.0,3.0,129.0,09/05/2022,1.53,10.0,193.0,12.0
370,3916297.0,Jack Kerouac's Cozy Den in Roma Norte,4028100,Ian,Unknown,CuauhtÃ©moc,19.41321,-99.15943,Entire home/apt,760.0,3.0,63.0,06/06/2022,0.67,2.0,234.0,12.0
371,5708831.0,Loft super ubicado. Perfectamente Sanitizado,29598501,Lau,Unknown,Benito JuÃ¡rez,19.36556,-99.1875,Entire home/apt,588.0,2.0,54.0,31/01/2022,1.23,1.0,139.0,12.0
375,5709049.0,Beautiful Pent House with roof garden,29599791,Maria Ferrina,Unknown,Benito JuÃ¡rez,19.37423,-99.17579,Entire home/apt,727.0,2.0,137.0,20/05/2022,1.55,2.0,202.0,16.0
379,5730451.0,"Loft con terraza, cerca Plaza Carso",29713586,Manuel JosÃ©,Unknown,Miguel Hidalgo,19.44244,-99.20502,Entire home/apt,969.0,1.0,68.0,14/03/2020,0.82,3.0,141.0,0.0
384,3942287.0,Apartment in great location. Ample and comfortable,3151538,Leon,Unknown,Miguel Hidalgo,19.40678,-99.18864,Entire home/apt,2008.0,21.0,9.0,28/10/2021,0.1,3.0,192.0,2.0
385,5743529.0,Beautiful Room in Condesa/Escandon,29790628,Mariel,Unknown,CuauhtÃ©moc,19.40741,-99.18053,Entire home/apt,786.0,1.0,150.0,08/03/2020,1.71,1.0,0.0,0.0
386,4846536.0,departamento en zona de lujo,10730083,Israel,Unknown,Tlalpan,19.28125,-99.14832,Entire home/apt,1500.0,7.0,29.0,26/04/2022,0.33,8.0,349.0,1.0
387,3944872.0,Nice furnished apartmt in Mex City- Roma Norte,20442452,Ernesto,Unknown,CuauhtÃ©moc,19.41961,-99.16729,Entire home/apt,1373.0,3.0,44.0,07/06/2022,0.47,1.0,64.0,13.0
391,5750174.0,2B - Suite Casona San Angel  - 1BR/1BA Double,6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.35172,-99.19159,Entire home/apt,850.0,2.0,48.0,05/06/2022,0.6,17.0,364.0,11.0
392,3961445.0,Independent Jr. Suite  with Patio,11109259,Juan Carlos,Unknown,CoyoacÃ¡n,19.34015,-99.15832,Entire home/apt,365.0,1.0,64.0,02/03/2022,0.73,1.0,292.0,9.0
393,5750208.0,4B - Suite Bazaar San Angel (1BR/1BA Double),6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.35373,-99.19185,Entire home/apt,750.0,2.0,46.0,08/05/2022,0.57,17.0,311.0,8.0
394,4895630.0,Your oasis in the heart of Coyoacan,25193900,MarÃ­a Eugenia,Unknown,CoyoacÃ¡n,19.34794,-99.15955,Entire home/apt,2434.0,3.0,71.0,02/06/2022,1.27,1.0,291.0,34.0
398,5761716.0,Top-floor flat with stunning private rooftop.,27288706,Diana,Unknown,Benito JuÃ¡rez,19.3612,-99.14729,Entire home/apt,730.0,2.0,104.0,05/05/2022,1.26,1.0,103.0,10.0
399,4916861.0,Charming loft. Excelent location.,17493758,Camilo,Unknown,CuauhtÃ©moc,19.43638,-99.16074,Entire home/apt,872.0,1.0,231.0,12/06/2022,3.21,2.0,293.0,24.0
401,4920692.0,(9)Full Apartment in Colonia Roma close to Condesa,18015070,Maria Del Pilar,Unknown,CuauhtÃ©moc,19.41253,-99.16283,Entire home/apt,788.0,4.0,209.0,15/06/2022,2.32,7.0,77.0,29.0
402,4936003.0,"(501) A 3 km de Polanco, ClaverÃ­a, desc sem-mes",24597950,Alejandro,Unknown,Azcapotzalco,19.46095,-99.17944,Entire home/apt,800.0,3.0,45.0,29/12/2021,0.63,2.0,339.0,9.0
404,5838692.0,"Great apartment,excellent location",12000140,Paco&Luis,Unknown,Benito JuÃ¡rez,19.3707,-99.14364,Entire home/apt,1420.0,3.0,26.0,31/08/2018,0.3,3.0,358.0,0.0
405,3987218.0,Beautiful apartment nearJuÃ¡rez/Roma/Zona Rosa,20667217,Diego,Unknown,CuauhtÃ©moc,19.43319,-99.15964,Entire home/apt,1313.0,180.0,8.0,06/01/2016,0.09,3.0,364.0,0.0
408,4951061.0,Aparthotel La Casa de Art!,23428032,Arturo,Unknown,CoyoacÃ¡n,19.34772,-99.16157,Entire home/apt,1500.0,1.0,61.0,20/04/2019,0.68,1.0,171.0,0.0
409,4013766.0,AMENITIES OPEN Trendy & Balcony Rooftop in POLANCO,5755202,Andres,Unknown,Miguel Hidalgo,19.4374,-99.19049,Entire home/apt,3100.0,1.0,171.0,22/04/2022,1.9,44.0,89.0,12.0
413,4015726.0,"3 Bedroom, Centre Personalized Tours, Pool Gym 328",2872228,Bruce,Unknown,CuauhtÃ©moc,19.43432,-99.14581,Entire home/apt,2706.0,3.0,17.0,22/05/2019,0.18,10.0,136.0,0.0
414,4968904.0,Sunny Ample New Flat in Narvarte,25617111,Javier,Unknown,Benito JuÃ¡rez,19.3982,-99.15664,Entire home/apt,1054.0,2.0,1.0,14/06/2022,1.0,1.0,156.0,1.0
415,4032302.0,Private studio apartment Roma Sur authentic CDMX,20905627,Victor,Unknown,CuauhtÃ©moc,19.40456,-99.16308,Entire home/apt,750.0,3.0,133.0,31/05/2022,1.44,1.0,128.0,7.0
417,4975402.0,18th Century Apartment,12389380,Olivia,Unknown,CuauhtÃ©moc,19.43815,-99.13644,Entire home/apt,1414.0,3.0,43.0,14/03/2022,0.49,7.0,342.0,4.0
420,5850778.0,Apartment in the Colonia Roma,30378565,Penelope,Unknown,CuauhtÃ©moc,19.41423,-99.16359,Entire home/apt,700.0,5.0,21.0,20/02/2020,0.25,1.0,208.0,0.0
423,4073755.0,Eclectic Jungle: 4 bedrooms in beautiful ââPolanco,387195495,Daniela,Unknown,Miguel Hidalgo,19.437281,-99.212929,Entire home/apt,2172.0,2.0,67.0,15/06/2022,0.71,11.0,348.0,45.0
424,5885058.0,"Loft en Tepepan, Xoch. Al sur ciudad",30563170,Lourdes,Unknown,Xochimilco,19.27308,-99.13647,Entire home/apt,350.0,30.0,5.0,14/05/2021,0.16,1.0,356.0,0.0
425,4983049.0,Nice apartment in colonia Roma,3983265,Maria,Unknown,CuauhtÃ©moc,19.42216,-99.16518,Entire home/apt,808.0,4.0,83.0,03/02/2022,0.92,1.0,321.0,3.0
426,5007117.0,Luxury Apt. W/ Best View in Mexico,4266310,Roberto,Unknown,Miguel Hidalgo,19.43243,-99.20933,Entire home/apt,6058.0,365.0,0.0,No_reviews,0.0,1.0,0.0,0.0
427,5013545.0,"Big, charming house with garden, 5min. to Santa Fe",159138,Philip,Unknown,Cuajimalpa de Morelos,19.34135,-99.30733,Entire home/apt,1521.0,90.0,0.0,No_reviews,0.0,2.0,362.0,0.0
428,4074709.0,"Beautiful, sunny and airy apartment!",19810723,Berenice,Unknown,CuauhtÃ©moc,19.41896,-99.15508,Entire home/apt,1449.0,3.0,121.0,16/05/2022,1.28,1.0,302.0,18.0
