,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
373,3922759.0,Private Room on Condesa,20320565,Enrique,Unknown,CuauhtÃ©moc,19.41561,-99.1795,Private room,1434.0,1.0,0.0,No_reviews,0.0,3.0,365.0,0.0
374,4833571.0,Beautiful chill-appart in Condesa,17796480,Claudia,Unknown,CuauhtÃ©moc,19.40707,-99.17086,Private room,500.0,2.0,18.0,22/02/2022,0.2,1.0,365.0,2.0
376,3923096.0,nice private room on Condesa,20320565,Enrique,Unknown,Miguel Hidalgo,19.41783,-99.17982,Private room,1272.0,1.0,0.0,No_reviews,0.0,3.0,365.0,0.0
378,3924861.0,No me Olvides,20018764,Manuel,Unknown,CoyoacÃ¡n,19.35557,-99.16584,Private room,2100.0,1.0,1.0,25/08/2019,0.03,3.0,81.0,0.0
380,4835517.0,"Camelia 1
Inmejorable Calidad",24877480,Jorge,Unknown,Ãlvaro ObregÃ³n,19.35285,-99.18361,Private room,550.0,1.0,13.0,26/01/2019,0.2,3.0,365.0,0.0
382,4835724.0,"Inmejorable ubicaciÃ³n, tranquilidad",24877480,Jorge,Unknown,Ãlvaro ObregÃ³n,19.3534,-99.18188,Private room,500.0,2.0,2.0,23/08/2018,0.04,3.0,365.0,0.0
383,5738254.0,Lovely private room in Coyoacan,29757280,Elis,Unknown,CoyoacÃ¡n,19.35218,-99.15638,Private room,403.0,2.0,51.0,20/01/2022,0.58,3.0,141.0,6.0
388,4856659.0,Comfy and nice room in Coyoacan,24984324,Julieta,Unknown,CoyoacÃ¡n,19.35445,-99.15053,Private room,500.0,2.0,82.0,15/03/2020,0.91,1.0,275.0,0.0
389,3947107.0,WONDERFUL ROOM IN A HOUSE,20456562,Sergio,Unknown,Tlalpan,19.29362,-99.16224,Private room,300.0,1.0,30.0,05/06/2022,0.32,4.0,365.0,1.0
390,4881559.0,"Rento cuarto, depa amueblado",25113651,Ricardo,Unknown,Benito JuÃ¡rez,19.4025,-99.14476,Private room,250.0,1.0,0.0,No_reviews,0.0,1.0,364.0,0.0
395,3962866.0,FURNISHED ROOM,20538109,Patty,Unknown,CuauhtÃ©moc,19.41075,-99.17652,Private room,202.0,1.0,0.0,No_reviews,0.0,1.0,362.0,0.0
396,5750544.0,"Santa Fe,Ibero,ITESM,Recamara",4129056,Janet,Unknown,Cuajimalpa de Morelos,19.35457,-99.28723,Private room,608.0,2.0,14.0,15/02/2020,0.19,2.0,352.0,0.0
397,3963443.0,"Muy amplia recÃ¡mara con sala,  vestidor y baÃ±o",20532650,Martha,Unknown,Tlalpan,19.29164,-99.16195,Private room,1000.0,5.0,0.0,No_reviews,0.0,2.0,0.0,0.0
400,3983196.0,Beautiful rooms in CoyoacÃ¡n,20646250,Elisa,Unknown,CoyoacÃ¡n,19.3418,-99.16755,Private room,313.0,3.0,2.0,28/06/2021,0.02,3.0,206.0,1.0
403,5785465.0,HabitaciÃ³n con baÃ±o privado y televisiÃ³n propia.,30015441,Alicia & Leonardo,Unknown,CoyoacÃ¡n,19.34141,-99.13625,Private room,400.0,1.0,2.0,12/02/2018,0.02,3.0,345.0,0.0
406,4000119.0,Beautiful Cozy Private room RomaNte,20738791,Salvador,Unknown,CuauhtÃ©moc,19.42117,-99.16809,Private room,639.0,1.0,15.0,17/06/2022,0.16,1.0,257.0,7.0
407,4942075.0,Private room excelent location,23451355,Rodrigo,Unknown,CuauhtÃ©moc,19.42471,-99.15656,Private room,299.0,4.0,10.0,30/01/2022,0.68,11.0,311.0,6.0
410,4955354.0,Private room Colonia Napoles WTC,816295,Carlos,Unknown,Benito JuÃ¡rez,19.39691,-99.17704,Private room,293.0,4.0,48.0,30/04/2022,0.56,2.0,364.0,15.0
411,5838818.0,GREAT LOCATED PRV8 ROOM!!,12000140,Paco&Luis,Unknown,Benito JuÃ¡rez,19.37205,-99.14527,Private room,507.0,2.0,6.0,18/11/2019,0.07,3.0,364.0,0.0
412,5839163.0,HabitaciÃ³n en cÃ©ntrico departamento en la Narvarte,1453242,Xavi,Unknown,Benito JuÃ¡rez,19.39387,-99.15242,Private room,350.0,2.0,9.0,04/11/2017,0.11,1.0,88.0,0.0
416,4041762.0,Room in a shared apartament,20271808,Jhoana,Unknown,CuauhtÃ©moc,19.43338,-99.15891,Private room,655.0,2.0,0.0,No_reviews,0.0,2.0,365.0,0.0
418,4978334.0,Cuartos en Lomas de Tarango,21248872,Katy,Unknown,Ãlvaro ObregÃ³n,19.36394,-99.2194,Private room,2028.0,1.0,11.0,16/07/2018,0.14,2.0,171.0,0.0
419,5850135.0,Private Room in CDMX,4388865,Luis,Unknown,Miguel Hidalgo,19.41414,-99.18208,Private room,560.0,2.0,0.0,No_reviews,0.0,1.0,360.0,0.0
421,4062881.0,SAN ANGEL / SAN ANGEL INN  # 3  (SANITIZED).,18260491,Simha,Unknown,Ãlvaro ObregÃ³n,19.35059,-99.1978,Private room,304.0,1.0,31.0,16/06/2022,0.36,2.0,363.0,17.0
422,5881278.0,Cozy room in Condesa  @CasaNuevoLeon /23,30541688,Diana,Unknown,CuauhtÃ©moc,19.41245,-99.17318,Private room,2157.0,1.0,73.0,20/03/2022,0.86,4.0,347.0,37.0
433,4091848.0,Departamento PH  ideal para home office,20976328,Gonzalo,Unknown,CuauhtÃ©moc,19.43025,-99.17326,Private room,580.0,2.0,58.0,09/06/2022,0.64,1.0,349.0,6.0
435,5917455.0,Bedroom with Private Bathroom for Women- Reforma,23583123,Alejandra,Unknown,CuauhtÃ©moc,19.43052,-99.16328,Private room,485.0,10.0,3.0,31/08/2019,0.05,1.0,357.0,0.0
436,4097894.0,Lovely Room in Good Old Coyoacan (Agave Room),2925853,Victoria,Unknown,CoyoacÃ¡n,19.35291,-99.16764,Private room,710.0,2.0,175.0,09/06/2022,2.2,3.0,347.0,39.0
448,5122937.0,HabitaciÃ³n en condominio seguro,26419545,Sandra,Unknown,Tlalpan,19.26939,-99.15149,Private room,600.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
451,5969182.0,ã¡ã­ã·ã³ã·ãã£ã®ãã¹ãã«,28190065,Tetsuo,Unknown,CuauhtÃ©moc,19.4372,-99.15464,Private room,466.0,1.0,8.0,18/11/2019,0.12,2.0,365.0,0.0
452,5145498.0,Mexico Down Town 142,22942565,Yo Soy,Unknown,CuauhtÃ©moc,19.44526,-99.16192,Private room,406.0,25.0,0.0,No_reviews,0.0,1.0,364.0,0.0
454,5152399.0,"Stay at the heart of the CDMX, Condesa!",14375258,Carmen,Unknown,CuauhtÃ©moc,19.40885,-99.17599,Private room,255.0,2.0,16.0,28/10/2018,0.18,1.0,270.0,0.0
456,4149567.0,Amazing apartment near Santa Fe,21527467,Karla,Unknown,Cuajimalpa de Morelos,19.35777,-99.28444,Private room,1014.0,1.0,0.0,No_reviews,0.0,1.0,363.0,0.0
457,5999967.0,Room+Roof+Kitchen+WiFi,31147942,Christian,Unknown,Tlalpan,19.29012,-99.13696,Private room,608.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
458,6031333.0,Great Room /Private bathrom Condesa,23451355,Rodrigo,Unknown,CuauhtÃ©moc,19.40539,-99.17107,Private room,392.0,4.0,0.0,No_reviews,0.0,11.0,294.0,0.0
460,4173593.0,ESPACIOSA HABITACIÃN CON BAÃO EN ROMA NORTE,13343179,Francisco Guadarrama,Unknown,CuauhtÃ©moc,19.41325,-99.15733,Private room,707.0,7.0,0.0,No_reviews,0.0,1.0,365.0,0.0
462,5173777.0,"Villa Carmen, Heart of Coyoacan",5870021,HÃ©ctor,Unknown,CoyoacÃ¡n,19.35473,-99.16258,Private room,1200.0,1.0,71.0,22/05/2022,0.8,5.0,287.0,2.0
466,5180895.0,"Quiet, roomy, bright,with a garden view.",12581631,Pablo,Unknown,Benito JuÃ¡rez,19.39509,-99.17629,Private room,353.0,30.0,12.0,31/08/2018,0.14,8.0,249.0,0.0
472,6052413.0,Habitacion de lujo,31406860,Antonio,Unknown,Benito JuÃ¡rez,19.37021,-99.17824,Private room,435.0,4.0,16.0,08/04/2022,0.21,2.0,357.0,5.0
475,5189298.0,HabitaciÃ³n privada en Ciudad de MÃ©xico,25471598,Maria Edit,Unknown,Iztapalapa,19.36427,-99.13155,Private room,353.0,1.0,4.0,18/11/2016,0.05,2.0,364.0,0.0
476,6065186.0,Amplia HabitaciÃ³n en col condesa,31480563,MarÃ­a Elena,Unknown,CuauhtÃ©moc,19.41532,-99.17737,Private room,600.0,8.0,16.0,01/06/2022,0.22,1.0,318.0,6.0
477,4263660.0,At the heart of Mexico City,9147711,Bernardo,Unknown,CuauhtÃ©moc,19.42699,-99.1351,Private room,464.0,1.0,375.0,27/05/2022,4.02,1.0,356.0,14.0
478,6075076.0,Great located cozy room for one,20629876,Andrea,Unknown,Miguel Hidalgo,19.42489,-99.17724,Private room,568.0,1.0,26.0,11/03/2020,0.35,2.0,362.0,0.0
483,6075482.0,Cozy 2pax bedroom in modern loft,6853004,Tomas,Unknown,Miguel Hidalgo,19.41123,-99.18402,Private room,666.0,1.0,4.0,18/11/2016,0.05,1.0,364.0,0.0
484,4269477.0,Pent House con alberca,22164738,Marco Antonio,Unknown,Benito JuÃ¡rez,19.36306,-99.16338,Private room,800.0,4.0,2.0,09/11/2019,0.04,2.0,365.0,0.0
486,5200568.0,"""New york style"" very private Basement room :)",12581631,Pablo,Unknown,Benito JuÃ¡rez,19.39482,-99.17747,Private room,208.0,28.0,22.0,08/06/2022,0.26,8.0,2.0,3.0
487,4274998.0,Un lugar diferente en la CDMX,2337914,Enrique,Unknown,Tlalpan,19.29548,-99.19127,Private room,2839.0,1.0,1.0,07/02/2018,0.02,9.0,364.0,0.0
489,4276768.0,HabitaciÃ³n bonita en casa en zona residencial,21975550,MarÃ­a De Lourdes,Unknown,Tlalpan,19.30177,-99.12838,Private room,550.0,1.0,12.0,07/11/2021,0.18,1.0,356.0,3.0
491,5207830.0,HabitaciÃ³n privada con baÃ±o,18539495,Blanca,Unknown,CoyoacÃ¡n,19.32618,-99.12908,Private room,800.0,1.0,1.0,26/03/2016,0.01,1.0,365.0,0.0
494,4286935.0,Habitacion Privada S. Miguel Chap.,790208,Maria Jose,Unknown,Miguel Hidalgo,19.40755,-99.1864,Private room,1111.0,2.0,34.0,26/09/2019,0.37,6.0,99.0,0.0
498,6103915.0,CONDESA beautiful private room.,31671464,Gabriela,Unknown,CuauhtÃ©moc,19.41344,-99.17465,Private room,678.0,2.0,239.0,19/06/2022,2.78,1.0,365.0,41.0
501,4310491.0,Cozy private bedroom in Narvarte,22374603,Paul,Unknown,Benito JuÃ¡rez,19.39399,-99.15229,Private room,390.0,5.0,3.0,30/04/2018,0.05,2.0,81.0,0.0
502,5229072.0,Taller de artista,27058146,Kary,Unknown,CoyoacÃ¡n,19.34593,-99.16079,Private room,487.0,2.0,76.0,14/06/2022,0.85,3.0,360.0,20.0
505,4330122.0,La casa del Parque,22482638,Mario Alberto,Unknown,Tlalpan,19.28901,-99.14271,Private room,290.0,1.0,67.0,14/03/2020,0.75,2.0,264.0,0.0
506,6129043.0,"CÃ³moda, espaciosa y linda con baÃ±o privado",30794501,Bertha,Unknown,Tlalpan,19.29647,-99.14472,Private room,565.0,1.0,3.0,21/02/2016,0.04,2.0,0.0,0.0
507,6130472.0,Luminoso y cÃ³modo cuarto matrimonial en CoyoacÃ¡n!,30015441,Alicia & Leonardo,Unknown,CoyoacÃ¡n,19.34007,-99.13551,Private room,350.0,1.0,8.0,12/08/2019,0.12,3.0,365.0,0.0
509,4343260.0,Comfy room in Secured Building,22482905,Norma,Unknown,Ãlvaro ObregÃ³n,19.33744,-99.20311,Private room,650.0,1.0,10.0,12/03/2022,0.21,2.0,40.0,1.0
511,6130916.0,CÃ³modo y moderno espacio al sur de la ciudad!,30015441,Alicia & Leonardo,Unknown,CoyoacÃ¡n,19.34055,-99.13604,Private room,300.0,1.0,7.0,07/07/2018,0.11,3.0,337.0,0.0
512,4390555.0,Cozy Room close to Everything (Plaza Delta),3921562,Bernardo,Unknown,Benito JuÃ¡rez,19.39628,-99.15343,Private room,243.0,3.0,2.0,28/02/2019,0.04,1.0,363.0,0.0
513,6144126.0,Bello apartamento en la Condesa,31775476,Alejandro,Unknown,CuauhtÃ©moc,19.41559,-99.17794,Private room,500.0,14.0,23.0,26/02/2019,0.27,1.0,362.0,0.0
516,6145442.0,Gallery Apartment in La Condesa,24337471,Maria Jose,Unknown,CuauhtÃ©moc,19.40666,-99.17067,Private room,707.0,2.0,63.0,20/06/2022,0.73,4.0,351.0,11.0
517,6214515.0,Art Deco in Condesa Queen,12910391,Alejandro,Unknown,CuauhtÃ©moc,19.41257,-99.17481,Private room,1414.0,2.0,130.0,28/03/2022,1.58,3.0,315.0,18.0
518,6177485.0,Private Room in La Condesa,24337471,Maria Jose,Unknown,CuauhtÃ©moc,19.40703,-99.16888,Private room,707.0,2.0,26.0,05/06/2022,0.3,4.0,351.0,11.0
519,5287695.0,SAFE PENTHOUSE W/ HUGE TERRACE,17630122,Olivier & Arquimedes,Unknown,CuauhtÃ©moc,19.42876,-99.13445,Private room,691.0,2.0,300.0,11/05/2022,3.39,5.0,348.0,29.0
520,5289079.0,Pretty room in beautiful apartment!,25107399,Alexa,Unknown,CuauhtÃ©moc,19.41156,-99.15786,Private room,392.0,2.0,31.0,16/06/2019,0.38,1.0,83.0,0.0
523,5298333.0,El cuarto del jardÃ­n,27058146,Kary,Unknown,CoyoacÃ¡n,19.34447,-99.16036,Private room,325.0,1.0,109.0,14/05/2022,1.33,3.0,361.0,15.0
525,6271813.0,Santa Fe Arcos Bosques de las lomas,32093405,Rafael,Unknown,Cuajimalpa de Morelos,19.38599,-99.25322,Private room,900.0,1.0,6.0,17/10/2021,0.07,1.0,345.0,1.0
530,7025885.0,Recamada amplia con 2 camas,36829719,Rosalinda,Unknown,CuauhtÃ©moc,19.41716,-99.15898,Private room,550.0,1.0,5.0,05/06/2022,0.07,2.0,364.0,1.0
535,7025915.0,Recamara con baÃ±o privado  dos camas  ortopedicas,36829719,Rosalinda,Unknown,CuauhtÃ©moc,19.41865,-99.15942,Private room,650.0,1.0,144.0,15/05/2022,1.8,2.0,361.0,6.0
540,7874052.0,"Private room at charming B&B, South of MX City",41499318,Cristina,Unknown,Tlalpan,19.29832,-99.1164,Private room,300.0,2.0,30.0,09/03/2020,0.36,2.0,170.0,0.0
541,7034452.0,Classic & large apt @ elite Polanco,11106737,Emilio,Unknown,Miguel Hidalgo,19.42846,-99.19295,Private room,1757.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
542,6322409.0,El lugar perfecto como en tu casa,27288834,MarilÃº,Unknown,Benito JuÃ¡rez,19.38544,-99.14879,Private room,650.0,3.0,0.0,No_reviews,0.0,1.0,365.0,0.0
543,7034914.0,Apartamento para Estudiantes o Visita Express,36882079,Arturo,Unknown,CoyoacÃ¡n,19.3202,-99.10283,Private room,200.0,1.0,0.0,No_reviews,0.0,1.0,173.0,0.0
545,6328012.0,Hospital 20 de noviembre  Universidad Panamericana,32836143,Mariana & Frank,Unknown,Benito JuÃ¡rez,19.37162,-99.1767,Private room,325.0,1.0,81.0,06/11/2019,1.14,2.0,36.0,0.0
546,7047856.0,Ap-2/Ideal for students in exchange,17262191,Alejandro,Unknown,Gustavo A. Madero,19.51677,-99.1583,Private room,533.0,1.0,1.0,04/09/2016,0.01,2.0,324.0,0.0
547,7885447.0,BEAUTIFUL ROOM AND GREAT LOCATION,41568979,Maria,Unknown,CuauhtÃ©moc,19.41101,-99.1671,Private room,536.0,1.0,21.0,19/06/2022,0.26,3.0,362.0,13.0
549,7886849.0,"Cozy bedroom in B&B, South Mexico City",41499318,Cristina,Unknown,Tlalpan,19.29765,-99.11475,Private room,250.0,2.0,27.0,28/02/2020,0.38,2.0,171.0,0.0
550,7072013.0,HabitaciÃ³n en Campestre Churubus coyoacÃ¡n,37078545,Javier,Unknown,CoyoacÃ¡n,19.34668,-99.13195,Private room,400.0,4.0,1.0,01/12/2019,0.03,1.0,362.0,0.0
553,7887445.0,Cozy bedroom in Colonia Roma,2163567,Ingrid,Unknown,CuauhtÃ©moc,19.42237,-99.15934,Private room,700.0,1.0,64.0,15/06/2022,0.81,2.0,77.0,8.0
556,7082903.0,RecÃ¡mara amueblada para 1 chica,37129302,Beatriz,Unknown,Miguel Hidalgo,19.40004,-99.1769,Private room,1000.0,3.0,0.0,No_reviews,0.0,1.0,363.0,0.0
557,6348697.0,Private BR in great neighborhood!,33071705,Pepe,Unknown,Tlalpan,19.29007,-99.13998,Private room,325.0,7.0,13.0,31/10/2019,0.15,1.0,363.0,0.0
558,7094964.0,Cuarto en departamento seguro,35911813,Estela,Unknown,CoyoacÃ¡n,19.30632,-99.14843,Private room,300.0,1.0,0.0,No_reviews,0.0,1.0,363.0,0.0
560,6349295.0,HabitaciÃ³n iluminada cerca WTC con baÃ±o exterior,31831182,Dari,Unknown,Benito JuÃ¡rez,19.39141,-99.17507,Private room,600.0,2.0,161.0,20/06/2022,2.03,2.0,75.0,2.0
562,6371825.0,HabitaciÃ³n con balcÃ³n en la colonia Roma,33139126,Arturo,Unknown,CuauhtÃ©moc,19.41626,-99.1588,Private room,400.0,2.0,6.0,25/03/2017,0.07,1.0,359.0,0.0
567,7899724.0,"2nd FL Private Condesa - Roma,",28090452,Fabiola,Unknown,CuauhtÃ©moc,19.41935,-99.17288,Private room,361.0,1.0,281.0,03/06/2022,3.39,11.0,331.0,53.0
568,6384748.0,Suite Room in Condesa @CasaNuevoLeon /11,30541688,Diana,Unknown,CuauhtÃ©moc,19.41137,-99.17094,Private room,2986.0,1.0,89.0,30/04/2022,1.03,4.0,341.0,47.0
571,6404543.0,"Top location, Mexican Style!!! Cozy",33402865,Norell,Unknown,Ãlvaro ObregÃ³n,19.34815,-99.19589,Private room,594.0,2.0,35.0,13/04/2022,0.48,2.0,343.0,1.0
572,7147480.0,En el corazÃ³n de POLANCO.  La mejor zona del D.F.,37421422,Eduardo,Unknown,Miguel Hidalgo,19.43417,-99.18702,Private room,780.0,7.0,88.0,27/11/2021,1.21,5.0,171.0,1.0
573,7902295.0,CÃ³modo cuarto en villa olÃ­mpica,5885059,Maria,Unknown,Tlalpan,19.29984,-99.18617,Private room,450.0,3.0,12.0,11/04/2022,0.18,2.0,0.0,2.0
579,6475335.0,CÃ©ntrico cuarto con baÃ±o y cocina (A3),33828926,Luis,Unknown,Ãlvaro ObregÃ³n,19.39238,-99.19361,Private room,350.0,2.0,77.0,13/12/2021,0.94,3.0,347.0,3.0
583,7178136.0,Tu hogar en medio de la gran ciudad,33678341,Luis,Unknown,CuauhtÃ©moc,19.40859,-99.17081,Private room,707.0,1.0,12.0,29/11/2021,0.15,1.0,365.0,1.0
586,7194863.0,Depa en Condesa a dos cuadras de metro Chapultepec,37677126,Cecilia,Unknown,Miguel Hidalgo,19.41999,-99.17795,Private room,403.0,3.0,40.0,17/05/2022,0.49,1.0,333.0,20.0
589,7201720.0,Corner Suite in Condesa  @CasaNuevoLeon/ 33,30541688,Diana,Unknown,CuauhtÃ©moc,19.4114,-99.17308,Private room,2400.0,1.0,16.0,15/02/2022,0.19,4.0,329.0,5.0
590,6502078.0,A really spacious room at La Roma!,11798947,Manu Y Car,Unknown,CuauhtÃ©moc,19.40579,-99.16305,Private room,287.0,30.0,29.0,08/05/2022,0.36,3.0,212.0,4.0
591,7238293.0,"Location, location, location!",27215085,Miguel,Unknown,CuauhtÃ©moc,19.40853,-99.17663,Private room,400.0,1.0,37.0,16/09/2019,0.45,10.0,0.0,0.0
593,6512041.0,Quiet and private room in Polanco!,34045895,Antonio,Unknown,Miguel Hidalgo,19.43405,-99.20873,Private room,1200.0,3.0,25.0,08/11/2021,0.3,3.0,363.0,1.0
598,7264288.0,Ideal for students in echange /D.F.,17262191,Alejandro,Unknown,Gustavo A. Madero,19.51494,-99.15772,Private room,533.0,1.0,4.0,09/02/2019,0.05,2.0,324.0,0.0
599,6533850.0,Historic Coyoacan loft private bathroom kitchenett,34171966,Martha,Unknown,CoyoacÃ¡n,19.34758,-99.16607,Private room,710.0,2.0,178.0,05/06/2022,2.24,3.0,320.0,25.0
600,7277187.0,Private room in excelent apartment,23451355,Rodrigo,Unknown,CuauhtÃ©moc,19.43168,-99.17102,Private room,347.0,4.0,2.0,04/06/2021,0.1,11.0,234.0,0.0
601,7938063.0,Lindo cuarto / Coyoacan,39173299,Gabriela,Unknown,CoyoacÃ¡n,19.35334,-99.15575,Private room,280.0,2.0,105.0,01/05/2022,1.26,2.0,175.0,4.0
604,7972176.0,Cuarto muy cÃ©ntrico check in 24 hrs/10 min Reforma,2409917,DarÃ­o,Unknown,CuauhtÃ©moc,19.43913,-99.16136,Private room,498.0,2.0,14.0,18/06/2022,0.21,3.0,297.0,6.0
605,7278523.0,"DEPARTAMENTO CERCANO A PEMEX, ESTANCIA PROLONGADA",38090111,Rodolfo,Unknown,Miguel Hidalgo,19.446,-99.1816,Private room,250.0,30.0,0.0,No_reviews,0.0,1.0,358.0,0.0
606,6545002.0,Cuarto tipo estudio en Tlatelolco,34233756,Javier,Unknown,CuauhtÃ©moc,19.45445,-99.14466,Private room,278.0,1.0,1.0,15/11/2015,0.01,1.0,365.0,0.0
609,7972301.0,Bueno-Bonito-Barato en la Roma,11798947,Manu Y Car,Unknown,CuauhtÃ©moc,19.40555,-99.16471,Private room,287.0,30.0,11.0,28/02/2022,0.13,3.0,276.0,3.0
611,7984591.0,RECAMARA EN DEPARTAMENTO NUEVO Y UBICADO AL SUR,24597952,Jorge,Unknown,Benito JuÃ¡rez,19.37651,-99.14062,Private room,300.0,1.0,25.0,01/03/2020,0.32,1.0,365.0,0.0
613,7998237.0,Private rooms in colonial style home by the forest,42220151,Rogelio,Unknown,Ãlvaro ObregÃ³n,19.32974,-99.28587,Private room,1724.0,2.0,22.0,28/07/2019,0.34,1.0,365.0,0.0
617,6572854.0,Gorgeous room in Mexico City South,34377738,Elizabeth,Unknown,La Magdalena Contreras,19.31103,-99.22533,Private room,980.0,2.0,10.0,29/09/2017,0.12,1.0,363.0,0.0
619,8001875.0,habitaciÃ³n con baÃ±o en departamento,42242852,Emilio,Unknown,CuauhtÃ©moc,19.4269,-99.17456,Private room,9999.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
621,8011690.0,Cozy private studio close Condesa,14517164,Laura,Unknown,Miguel Hidalgo,19.40317,-99.17978,Private room,343.0,30.0,1.0,21/01/2016,0.01,2.0,365.0,0.0
622,7340446.0,DEPARTAMENTO CON GRAN TERRAZA,31374423,Luis Fernando,Unknown,CuauhtÃ©moc,19.43693,-99.1586,Private room,450.0,1.0,2.0,11/12/2017,0.03,1.0,363.0,0.0
623,6573928.0,Room for student near schools area,34383377,Ernesto,Unknown,Xochimilco,19.27455,-99.12311,Private room,250.0,1.0,1.0,25/03/2018,0.02,1.0,365.0,0.0
626,6590992.0,Rento dos habitaciones en  hermosa casa antigua,34480686,Erykah,Unknown,Benito JuÃ¡rez,19.38572,-99.15948,Private room,1245.0,10.0,0.0,No_reviews,0.0,1.0,87.0,0.0
629,6607407.0,Cozy room in great house Del Valle,30734336,Ana,Unknown,Benito JuÃ¡rez,19.38448,-99.16472,Private room,500.0,3.0,4.0,14/12/2019,0.05,1.0,365.0,0.0
630,7367003.0,Del Valle Acogedora RecÃ¡mara! MUY BUENA UBICACION!,4753523,Arturo,Unknown,Benito JuÃ¡rez,19.38447,-99.1682,Private room,350.0,7.0,8.0,05/04/2019,0.1,1.0,263.0,0.0
636,7367824.0,A mexican-comfortable room.,33315208,Katia,Unknown,Benito JuÃ¡rez,19.37456,-99.15804,Private room,550.0,1.0,25.0,29/07/2021,0.3,1.0,364.0,1.0
639,7383989.0,"Hermoso Dpto, mucha luz !",38612090,Luis Alberto,Unknown,CuauhtÃ©moc,19.43357,-99.1626,Private room,710.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
642,8100564.0,HabitaciÃ³n muy especial en Chimalistac,41318034,Isabel,Unknown,Ãlvaro ObregÃ³n,19.34387,-99.18461,Private room,913.0,2.0,1.0,29/07/2019,0.03,2.0,255.0,0.0
646,6654921.0,"Lovely small bedroom with bath, excellent location",34831793,Ana,Unknown,Miguel Hidalgo,19.40107,-99.17287,Private room,490.0,2.0,33.0,17/05/2022,0.39,3.0,83.0,3.0
649,6657150.0,"Nice double bedroom with bath, excellent location",34831793,Ana,Unknown,Miguel Hidalgo,19.401718,-99.171829,Private room,560.0,2.0,24.0,19/06/2022,0.28,3.0,89.0,7.0
650,8117973.0,Rustic room for rent,41969557,Diego,Unknown,Tlalpan,19.29837,-99.1886,Private room,608.0,2.0,44.0,27/10/2019,0.55,1.0,139.0,0.0
656,6687737.0,beautiful rooms in a vintage apartment,18259367,Hector,Unknown,Miguel Hidalgo,19.4142,-99.18352,Private room,700.0,1.0,8.0,01/06/2022,0.09,4.0,365.0,1.0
659,6699772.0,Conveniente habitaciÃ³n en Santa Fe,20895078,Eva VerÃ³nica,Unknown,Ãlvaro ObregÃ³n,19.38991,-99.2232,Private room,550.0,15.0,12.0,07/12/2019,0.15,1.0,0.0,0.0
662,6705120.0,Small Roof Department Private,29940140,Zaira,Unknown,CoyoacÃ¡n,19.34152,-99.17035,Private room,215.0,5.0,10.0,01/03/2020,0.12,5.0,310.0,0.0
665,6705400.0,Private Room; Share Services. Near UNAM & Coyoacan,29940140,Zaira,Unknown,CoyoacÃ¡n,19.34148,-99.17208,Private room,230.0,8.0,14.0,07/02/2020,0.16,5.0,310.0,0.0
666,8172868.0,"Descansa en la Preciosa Suite del Arquitecto en San Angel, Ciudad de MÃ©xico",2518152,Martha Y Pancho,Unknown,Ãlvaro ObregÃ³n,19.34943,-99.19404,Private room,2900.0,1.0,26.0,13/02/2022,0.32,7.0,363.0,1.0
667,6713478.0,French Mansion in the heart of Coyoacan,24017549,Enrique,Unknown,CoyoacÃ¡n,19.34523,-99.16169,Private room,2854.0,1.0,93.0,07/03/2022,1.11,6.0,335.0,4.0
668,8183436.0,d,43170739,HÃ©ctor,Unknown,Ãlvaro ObregÃ³n,19.34002,-99.20229,Private room,200.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
669,7480645.0,Lindo cuarto en la zona de CoyoÃ¡can,39173299,Gabriela,Unknown,CoyoacÃ¡n,19.35409,-99.1566,Private room,280.0,2.0,134.0,13/04/2022,1.6,2.0,362.0,17.0
672,8185711.0,HabitaciÃ³n en la Col. San Rafael,43180770,Jose Luis,Unknown,CuauhtÃ©moc,19.43919,-99.15698,Private room,8200.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
673,6731333.0,Belle chambre ds Polanco 1 / 2 lits,35254038,Caroline,Unknown,Miguel Hidalgo,19.43325,-99.18953,Private room,532.0,1.0,21.0,22/09/2020,0.26,1.0,356.0,0.0
674,8191119.0,Cozy Private Room at Polanco,43204127,Maria Esther,Unknown,Miguel Hidalgo,19.43267,-99.18925,Private room,666.0,3.0,0.0,No_reviews,0.0,1.0,89.0,0.0
675,7483509.0,"Casa RM26 Room 5 at Roma Norte, CDMX",30672063,Alejandro,Unknown,CuauhtÃ©moc,19.42222,-99.15864,Private room,536.0,3.0,150.0,08/05/2022,1.89,11.0,136.0,24.0
676,6748869.0,Lighted room with private bathroom,11463951,Julia,Unknown,Benito JuÃ¡rez,19.38746,-99.18518,Private room,350.0,2.0,41.0,09/06/2022,0.63,2.0,97.0,4.0
677,8193705.0,"El departamento de las lavandas. WiFi, H2O calient",21943450,Hector,Unknown,Benito JuÃ¡rez,19.39769,-99.15057,Private room,250.0,1.0,0.0,No_reviews,0.0,1.0,54.0,0.0
